original_image_path,original_label_path,output_image_path,output_label_path,split,group_id,image_hash,annotation_count,class_ids,validation_warnings,included_status
train/images/z7198030172526_9faf8c20d00554dadc36890c3bdb2614_jpg.rf.050cc8776d23dd278ad58a539fe112fd.jpg,train/labels/z7198030172526_9faf8c20d00554dadc36890c3bdb2614_jpg.rf.050cc8776d23dd278ad58a539fe112fd.txt,d3/train/images/z7198030172526_9faf8c20d00554dadc36890c3bdb2614_jpg.rf.050cc8776d23dd278ad58a539fe112fd.jpg,d3/train/labels/z7198030172526_9faf8c20d00554dadc36890c3bdb2614_jpg.rf.050cc8776d23dd278ad58a539fe112fd.txt,train,train/images/z7198030172526_9faf8c20d00554dadc36890c3bdb2614_jpg.rf.050cc8776d23dd278ad58a539fe112fd.jpg,962da772bb26f02462acac67343246b67a84db4d891879118356e8a6b4c6d1d6,63,0,,included
train/images/z7202192177045_83dbb66d15f2f78bbaea1f4b42bc876b_jpg.rf.587cf903d31969c2a0e4adda684de3ec.jpg,train/labels/z7202192177045_83dbb66d15f2f78bbaea1f4b42bc876b_jpg.rf.587cf903d31969c2a0e4adda684de3ec.txt,d3/train/images/z7202192177045_83dbb66d15f2f78bbaea1f4b42bc876b_jpg.rf.587cf903d31969c2a0e4adda684de3ec.jpg,d3/train/labels/z7202192177045_83dbb66d15f2f78bbaea1f4b42bc876b_jpg.rf.587cf903d31969c2a0e4adda684de3ec.txt,train,train/images/z7202192177045_83dbb66d15f2f78bbaea1f4b42bc876b_jpg.rf.587cf903d31969c2a0e4adda684de3ec.jpg,65be0671a5695491d0779c1ab706f690f1e789e4dbc25a5ad299ca564bf336b0,240,0,,included
train/images/z7202189068493_e0b17f34d26bdddbe67fdde9493db324_jpg.rf.ce8fe952966288af602f50c9fe4d40f2.jpg,train/labels/z7202189068493_e0b17f34d26bdddbe67fdde9493db324_jpg.rf.ce8fe952966288af602f50c9fe4d40f2.txt,d3/train/images/z7202189068493_e0b17f34d26bdddbe67fdde9493db324_jpg.rf.ce8fe952966288af602f50c9fe4d40f2.jpg,d3/train/labels/z7202189068493_e0b17f34d26bdddbe67fdde9493db324_jpg.rf.ce8fe952966288af602f50c9fe4d40f2.txt,train,train/images/z7202189068493_e0b17f34d26bdddbe67fdde9493db324_jpg.rf.ce8fe952966288af602f50c9fe4d40f2.jpg,93157744af13aff9cf7e0d0a2dd2ed8426529962a169b089a39e10ddbd83df83,46,0,,included
train/images/z7202190637112_6cc13a23e1ce7cb55a2ff8156b4963db_jpg.rf.6915acaf548d1bdf4bf53607a3728e3b.jpg,train/labels/z7202190637112_6cc13a23e1ce7cb55a2ff8156b4963db_jpg.rf.6915acaf548d1bdf4bf53607a3728e3b.txt,d3/train/images/z7202190637112_6cc13a23e1ce7cb55a2ff8156b4963db_jpg.rf.6915acaf548d1bdf4bf53607a3728e3b.jpg,d3/train/labels/z7202190637112_6cc13a23e1ce7cb55a2ff8156b4963db_jpg.rf.6915acaf548d1bdf4bf53607a3728e3b.txt,train,train/images/z7202190637112_6cc13a23e1ce7cb55a2ff8156b4963db_jpg.rf.6915acaf548d1bdf4bf53607a3728e3b.jpg,96d326d1f59cff7fc68d271c51d760aff0dd47e787af0aecf592b04b42d3e073,222,0,,included
train/images/z7198030158568_beb48684d704bd23ef40fe37af3d498d_jpg.rf.5fff95a1fdc3f30ea448de5810a89382.jpg,train/labels/z7198030158568_beb48684d704bd23ef40fe37af3d498d_jpg.rf.5fff95a1fdc3f30ea448de5810a89382.txt,d3/train/images/z7198030158568_beb48684d704bd23ef40fe37af3d498d_jpg.rf.5fff95a1fdc3f30ea448de5810a89382.jpg,d3/train/labels/z7198030158568_beb48684d704bd23ef40fe37af3d498d_jpg.rf.5fff95a1fdc3f30ea448de5810a89382.txt,train,train/images/z7198030158568_beb48684d704bd23ef40fe37af3d498d_jpg.rf.5fff95a1fdc3f30ea448de5810a89382.jpg,5bf9bb5aaa1018c98044be6c517224801946b9e9023ce094d918ec55fea13135,61,0,,included
train/images/z7202192177047_d07856a49be1a509cb01f248aba38a88_jpg.rf.b21c1dae0f57ad22f5773c4b7257fe8f.jpg,train/labels/z7202192177047_d07856a49be1a509cb01f248aba38a88_jpg.rf.b21c1dae0f57ad22f5773c4b7257fe8f.txt,d3/train/images/z7202192177047_d07856a49be1a509cb01f248aba38a88_jpg.rf.b21c1dae0f57ad22f5773c4b7257fe8f.jpg,d3/train/labels/z7202192177047_d07856a49be1a509cb01f248aba38a88_jpg.rf.b21c1dae0f57ad22f5773c4b7257fe8f.txt,train,train/images/z7202192177047_d07856a49be1a509cb01f248aba38a88_jpg.rf.b21c1dae0f57ad22f5773c4b7257fe8f.jpg,eaf9aebf9e610ece5793f3d0580ae8709bc852649cb1b4a871e7eaa54a28a85c,310,0,,included
train/images/z7198030172496_7bb1f955f67523a4452e9222440434c7_jpg.rf.0e3e9808b710e44bfb75c91bdf4c7b71.jpg,train/labels/z7198030172496_7bb1f955f67523a4452e9222440434c7_jpg.rf.0e3e9808b710e44bfb75c91bdf4c7b71.txt,d3/valid/images/z7198030172496_7bb1f955f67523a4452e9222440434c7_jpg.rf.0e3e9808b710e44bfb75c91bdf4c7b71.jpg,d3/valid/labels/z7198030172496_7bb1f955f67523a4452e9222440434c7_jpg.rf.0e3e9808b710e44bfb75c91bdf4c7b71.txt,valid,train/images/z7198030172496_7bb1f955f67523a4452e9222440434c7_jpg.rf.0e3e9808b710e44bfb75c91bdf4c7b71.jpg,90aa8b76da9cadf6f03344d0bb556a30611aaf6681a57dc60c18b1f7618a5871,80,0,,included
train/images/z7202192207218_c1c9ea37d7e4b3555c6dfaec52057399_jpg.rf.a23d0c19aff9bcac8273399edf434972.jpg,train/labels/z7202192207218_c1c9ea37d7e4b3555c6dfaec52057399_jpg.rf.a23d0c19aff9bcac8273399edf434972.txt,d3/train/images/z7202192207218_c1c9ea37d7e4b3555c6dfaec52057399_jpg.rf.a23d0c19aff9bcac8273399edf434972.jpg,d3/train/labels/z7202192207218_c1c9ea37d7e4b3555c6dfaec52057399_jpg.rf.a23d0c19aff9bcac8273399edf434972.txt,train,train/images/z7202192207218_c1c9ea37d7e4b3555c6dfaec52057399_jpg.rf.a23d0c19aff9bcac8273399edf434972.jpg,cf7b01f1ebc01af86182eb38fda1747d10428443425ea60ba50721a573942ba7,310,0,,included
train/images/z7202192177059_4512d4bf2192df58efead30508c62841_jpg.rf.8a60da0565c961c2ffb34940e49dbdfc.jpg,train/labels/z7202192177059_4512d4bf2192df58efead30508c62841_jpg.rf.8a60da0565c961c2ffb34940e49dbdfc.txt,d3/train/images/z7202192177059_4512d4bf2192df58efead30508c62841_jpg.rf.8a60da0565c961c2ffb34940e49dbdfc.jpg,d3/train/labels/z7202192177059_4512d4bf2192df58efead30508c62841_jpg.rf.8a60da0565c961c2ffb34940e49dbdfc.txt,train,train/images/z7202192177059_4512d4bf2192df58efead30508c62841_jpg.rf.8a60da0565c961c2ffb34940e49dbdfc.jpg,2c1e37302db02afd20bffe394f6dd4719a0bf8de1ae1a1fa8858d61613c5e7f2,248,0,,included
train/images/z7202189068502_e6887c4e1d9e466e81d9b88802e2b21d_jpg.rf.83bfc184089240ea750a6fcd068bc795.jpg,train/labels/z7202189068502_e6887c4e1d9e466e81d9b88802e2b21d_jpg.rf.83bfc184089240ea750a6fcd068bc795.txt,d3/test/images/z7202189068502_e6887c4e1d9e466e81d9b88802e2b21d_jpg.rf.83bfc184089240ea750a6fcd068bc795.jpg,d3/test/labels/z7202189068502_e6887c4e1d9e466e81d9b88802e2b21d_jpg.rf.83bfc184089240ea750a6fcd068bc795.txt,test,train/images/z7202189068502_e6887c4e1d9e466e81d9b88802e2b21d_jpg.rf.83bfc184089240ea750a6fcd068bc795.jpg,038bd77d5737a0dbe6eec3949caa94259937d13cd2522a6eb85b36de15b80032,81,0,,included
